group_id,post_id,message,updated_time,reactions
296344504553547,470342237153772,Team Dinner. Thank you DigiFI BOP Team 😊,2019-09-06T05:35:15+0000,"{'100032804983896': 'LIKE', '100032924226920': 'LOVE', '100035852197986': 'LIKE', '100032887745112': 'LIKE', '100032971415480': 'LOVE', '100036167630574': 'LIKE', '100032836692530': 'LIKE', '100036489856440': 'LOVE', '100036096710949': 'LIKE', '100032968744881': 'LIKE', '100032878955819': 'LIKE', '100040169537993': 'LOVE', '100032910843972': 'LOVE', '100032756418413': 'LIKE', '100032815874121': 'LIKE', '100040150759883': 'LOVE', '100032936016283': 'LIKE'}"
296344504553547,470712320450097,"Affordable **CICCHETTI** packed lunch! Order Now! 🤤🍴

For menu/order next week, click the link below ⬇️⬇️⬇️

https://docs.google.com/forms/d/e/1FAIpQLScDZRkrRtxsYO2w5A816nwfdUjwy8L4Ntkv-NOS9cRcc56a_A/viewform?usp=pp_url

***Order Cut-Off: Today @ 3PM***",2019-09-06T01:53:48+0000,{'100032930556692': 'LIKE'}
296344504553547,469999300521399,"Happy Birthday Myron Bob Tingzon!!!! 😊😊😊😊
It is nice to have you back at Novare!! 😀😀",2019-09-05T15:02:32+0000,"{'100032804983896': 'LIKE', '100038729643315': 'LIKE', '100032741746063': 'LOVE', '100032640691147': 'LIKE', '100040055153575': 'LIKE', '100033393816241': 'LIKE', '100032930556692': 'LIKE', '100032876165558': 'LIKE', '100032754074800': 'LOVE', '100032636461431': 'LIKE', '100032971415480': 'LOVE', '100032710043264': 'LIKE', '100040982949990': 'LOVE', '100033084863985': 'LIKE', '100036697923726': 'LIKE', '100032910843972': 'LIKE', '100040150759883': 'LIKE'}"
296344504553547,470290273825635,"Congrats DIGIFI POB Team!

Shane Nicole Narajos - Top 1 Sprint Team Player

Sherie Anne Mae Yabut - Top 2 Sprint Team Player

Richelle Catignas - Top 3 Sprint Team Player

William Armon Magallanes - Most Improved Developer

Neil Gianan - Most Improved BA

Djoven Ballena - Most Improved QA

Appreciation Awards to VP for Digital Marketing Pepe Torres, Karla Que and Rhej Dizon (77QA Lead)",2019-09-05T12:04:20+0000,"{'100034299674031': 'LIKE', '100032804983896': 'LIKE', '100036705993009': 'LIKE', '100032649611640': 'LOVE', '100037253491138': 'LIKE', '100040394988488': 'LIKE', '100039161333369': 'WOW', '100039133248505': 'WOW', '100033708555087': 'LOVE', '100032836692530': 'LIKE', '100032754074800': 'LOVE', '100032971415480': 'LOVE', '100032640691147': 'LIKE', '100036489856440': 'LIKE', '100036096710949': 'LIKE', '100036635437905': 'LIKE', '100032972164719': 'LIKE', '100036644347522': 'LOVE', '100038318520403': 'LIKE', '100032878955819': 'LIKE', '100040169537993': 'LIKE', '100032927676853': 'LIKE', '100033103219853': 'LIKE', '100032554938937': 'LIKE', '100032930556692': 'LIKE'}"
296344504553547,470287230492606,Happy Birthday William Armon Magallanes and Neil Gianan,2019-09-05T11:05:41+0000,"{'100034299674031': 'LIKE', '100032804983896': 'LIKE', '100036234738865': 'LIKE', '100032636461431': 'LIKE', '100036418432492': 'LIKE', '100032999702274': 'LIKE', '100037718469439': 'LIKE', '100032836692530': 'LIKE', '100032971415480': 'LOVE', '100036096710949': 'LIKE', '100032910843972': 'LOVE', '100032878955819': 'LIKE', '100033103219853': 'LIKE', '100032930556692': 'LIKE', '100032815874121': 'LIKE', '100032936016283': 'LIKE', '100032887745112': 'LOVE', '100033494820389': 'LOVE', '100032756418413': 'LIKE', '100033007411807': 'LOVE', '100032876165558': 'LIKE', '100032754074800': 'LOVE', '100032743609661': 'LOVE', '100034018894280': 'LOVE', '100032927676853': 'LOVE'}"
296344504553547,470151423839520,"Be our Eco hero and get ready for Sustainable September activities this month! First up, our AyokongPlastik or green shirt day tomorrow! 🌳🌳🌳",2019-09-05T05:45:07+0000,"{'100036705993009': 'LIKE', '100039028868992': 'LIKE'}"
296344504553547,470086113846051,No Message,2019-09-05T03:05:49+0000,"{'100032910843972': 'LIKE', '100035564049812': 'LIKE'}"
296344504553547,469940300527299,"The state of DevOps
",2019-09-04T21:07:44+0000,"{'100032910843972': 'LIKE', '100030106785215': 'LIKE', '100032930556692': 'LIKE', '100032874069420': 'LIKE', '100032934696538': 'LIKE'}"
296344504553547,469637940557535,"ATM:
 DSO 2nd Tubats Session -  (OpenShift - Ansible Walkthrough)

Speaker: Rods Villa",2019-09-04T10:40:53+0000,"{'100035738800974': 'LIKE', '100032804983896': 'LIKE', '100032999702274': 'LIKE', '100032951194985': 'LIKE', '100032764787463': 'LIKE', '100040017939632': 'LIKE', '100032976454223': 'LIKE', '100036697923726': 'LOVE', '100037845901154': 'LIKE', '100032969584692': 'LIKE', '100032609716698': 'LIKE', '100037123896516': 'LIKE', '100032910843972': 'LOVE', '100032836692530': 'LIKE', '100032874069420': 'LOVE', '100037718469439': 'LIKE', '100032887745112': 'LOVE', '100032636461431': 'LIKE', '100034848075279': 'LIKE', '100039293600705': 'LIKE'}"
296344504553547,468960647291931,"Adaptability is key in the race for digitisation!

MDI Novare CEO Myla Villanueva joins the Women's Business and Leadership Summit 2019 at Dusit Thani Manila. More on how women leads are shaping the industry in this feature from Canadian Inquirer.

[#MDI](https://www.facebook.com/hashtag/mdi?source=feed_text&epa=HASHTAG) [#Novare](https://www.facebook.com/hashtag/novare?source=feed_text&epa=HASHTAG)",2019-09-03T08:26:10+0000,"{'100036635437905': 'LIKE', '100032874069420': 'LOVE', '100034018894280': 'LIKE', '100036705993009': 'LIKE', '100040017939632': 'LIKE'}"
296344504553547,465118751009454,No Message,2019-09-03T06:36:00+0000,"{'100032861050902': 'LIKE', '100032636461431': 'LIKE', '100032930556692': 'LOVE', '100033417314482': 'LOVE', '100032876165558': 'LIKE', '100032640691147': 'LIKE', '100032836692530': 'LIKE', '100035738800974': 'LIKE', '100032910843972': 'LOVE', '100033029850068': 'LOVE', '100032649611640': 'LOVE', '100030106785215': 'LOVE', '100032887745112': 'LOVE'}"
296344504553547,468901670631162,"Lunch out~
Catch up meeting with Boss Topher~

#DevOpsTeam
#AWSomeTeam",2019-09-03T05:38:44+0000,"{'100040169537993': 'LIKE', '100032815874121': 'LIKE', '100036697923726': 'LIKE', '100032554938937': 'LIKE', '100032836692530': 'LIKE', '100032886459278': 'LIKE', '100032930556692': 'LIKE', '100032874069420': 'LOVE', '100033882673485': 'LIKE', '100032929386640': 'LIKE', '100032649611640': 'LOVE', '100032636461431': 'LIKE', '100032923357077': 'LIKE', '100032722762520': 'LIKE', '100032934696538': 'LIKE', '100034933909552': 'LOVE', '100032633731654': 'LOVE', '100040151110660': 'LIKE', '100032473546500': 'LIKE', '100032857301124': 'LIKE', '100032910843972': 'LOVE', '100032976454223': 'LIKE', '100032887745112': 'LOVE'}"
296344504553547,468757740645555,Digifi deployment last night 🍕🍕🍕,2019-09-03T05:14:49+0000,"{'100032973013760': 'LIKE', '100034933909552': 'LIKE', '100032919007525': 'LOVE', '100032930556692': 'LIKE', '100032874069420': 'LOVE', '100032769467323': 'LIKE', '100032754074800': 'LIKE', '100032756418413': 'LIKE', '100032636461431': 'LIKE', '100032923357077': 'LIKE', '100032633731654': 'LIKE', '100036666335913': 'LOVE', '100032976454223': 'LOVE', '100032936016283': 'LIKE', '100032886459278': 'LIKE', '100032722762520': 'LIKE', '100034018894280': 'LIKE', '100032779366610': 'LIKE', '100032836692530': 'LIKE', '100032878955819': 'LIKE', '100032815874121': 'LIKE', '100033005495039': 'LOVE', '100033882673485': 'LIKE', '100030106785215': 'LOVE', '100032649611640': 'LOVE'}"
296344504553547,467128600808469,"We struggled. We fought. We won. Successfully completed all of Smart's very challenging POCs masked as one POC 😂 cheers to all of these heroes. Congrats team! 

#smartteam

#timetoparty",2019-09-02T03:45:00+0000,"{'100037199821912': 'LOVE', '100032876165558': 'LIKE', '100032731579639': 'LIKE', '100032930556692': 'LOVE', '100032636461431': 'LIKE', '100032956024899': 'LOVE', '100032764787463': 'LIKE', '100032769167149': 'LOVE', '100032960915478': 'LOVE', '100036705993009': 'LIKE', '100032969584692': 'LIKE', '100037618935622': 'LOVE', '100032814674544': 'LIKE', '100036946967704': 'LIKE', '100032473906158': 'LIKE', '100033369812370': 'LIKE', '100036489856440': 'LIKE', '100032836692530': 'LIKE', '100033084863985': 'LIKE', '100036234738865': 'LIKE', '100032560687664': 'LIKE', '100030106785215': 'LIKE', '100032770067716': 'LOVE', '100032874069420': 'LOVE', '100032633731654': 'LIKE'}"
296344504553547,465971037590892,#theboyz with jackets,2019-09-02T03:26:02+0000,"{'100032636461431': 'LIKE', '100032779366610': 'LIKE', '100030106785215': 'LIKE', '100032834502761': 'LIKE', '100032971415480': 'LOVE', '100032930556692': 'LIKE', '100032929386640': 'LIKE', '100032876165558': 'LIKE', '100036666335913': 'LOVE', '100032649611640': 'LOVE', '100037681032793': 'LIKE', '100032815874121': 'LIKE', '100032836692530': 'LIKE', '100032910843972': 'LOVE', '100032857301124': 'LIKE', '100032887745112': 'LIKE', '100032967934947': 'LOVE'}"
296344504553547,465085414346121,Nice diagram showing the transforming of legacy applications. This is currently what is being done in the BDO project. It is a good visual of our methodology for Application Modernization.,2019-09-02T03:25:02+0000,"{'100032910843972': 'LIKE', '100032876165558': 'LIKE', '100040017939632': 'LIKE'}"
296344504553547,467718437416152,"~~Thank you August for the Holidays, we will miss you... Time for a short horror story. 👻",2019-09-01T08:24:36+0000,"{'100033882673485': 'SAD', '100032919007525': 'LIKE', '100033029850068': 'SAD', '100032930556692': 'HAHA', '100032923357077': 'HAHA', '100036697923726': 'HAHA', '100038836072538': 'HAHA', '100032769167149': 'HAHA', '100037253491138': 'HAHA', '100032769467323': 'HAHA', '100033002732061': 'HAHA', '100036729406161': 'SAD', '100032886459278': 'SAD', '100036705993009': 'HAHA', '100037618935622': 'LIKE', '100036635437905': 'SAD'}"
296344504553547,466470300874299,"Our Outsystems Analysts from PMO, wearing our Novare Jacket loud and proud! 🙌🙌🙌

Thank you guys! 👌😉

#iHeartNovare #iAmNovare",2019-08-30T11:05:53+0000,"{'100032754074800': 'LIKE', '100035738800974': 'LIKE', '100036418432492': 'HAHA', '100032930556692': 'LIKE', '100032769167149': 'LIKE', '100032887745112': 'LOVE', '100036489856440': 'LIKE', '100033369812370': 'LIKE', '100036666335913': 'LOVE', '100032769467323': 'LOVE', '100036644347522': 'LOVE', '100036705993009': 'LOVE', '100036635437905': 'LOVE', '100032910843972': 'LOVE', '100039028868992': 'LIKE', '100037681032793': 'LIKE'}"
296344504553547,466486950872634,"Because we care, we give you the care you can trust!

Enroll your dependents now! Last day of Enrollment will be on **September 13, 2019**! 

For Enrollment, please click [here](https://docs.google.com/forms/d/e/1FAIpQLSd0X-DMoft_-k0iWURWmA6-izCHVKgbYOmRHtpdJ2XykDwq_Q/viewform).",2019-08-30T08:04:52+0000,{}
296344504553547,466481714206491,The first phase of the Ayala project ends today... Hello from the Ayala team :D,2019-08-30T07:52:02+0000,"{'100032636461431': 'LIKE', '100032980054399': 'LOVE', '100033029850068': 'LIKE', '100032815874121': 'LIKE', '100032923357077': 'LIKE', '100032761364618': 'LIKE', '100032930556692': 'LIKE', '100032836692530': 'LIKE', '100032633731654': 'LIKE', '100034848075279': 'LIKE', '100036705993009': 'LIKE', '100032972164719': 'LIKE', '100032876165558': 'LIKE', '100036729406161': 'LIKE', '100032910843972': 'LOVE', '100032649611640': 'LOVE', '100032857511542': 'LIKE', '100034933909552': 'LIKE', '100032969584692': 'LIKE', '100033003601979': 'LIKE', '100040055153575': 'LIKE', '100033369812370': 'LIKE', '100033393816241': 'LIKE'}"
296344504553547,466433987544597,Cool kids in the house! Friday payday lunch out with Sun Life eRecruitment + STP teams.,2019-08-30T06:23:44+0000,"{'100032936016283': 'LIKE', '100032661564169': 'LOVE', '100034848075279': 'LIKE', '100032910843972': 'LOVE', '100032836692530': 'LIKE', '100032876165558': 'LIKE', '100032815874121': 'LIKE', '100040982949990': 'LIKE', '100032847008182': 'LOVE', '100037932253938': 'LIKE', '100032857301124': 'LOVE', '100036729406161': 'LIKE', '100032887745112': 'LOVE'}"
296344504553547,466411170880212,"~~Ber month is so near, ehem! 😍",2019-08-30T05:05:41+0000,"{'100038869462377': 'HAHA', '100037123896516': 'HAHA', '100032923357077': 'HAHA', '100036705993009': 'HAHA', '100037618935622': 'HAHA'}"
296344504553547,466140334240629,"Saying of the day, ""Each application is a snowflake. They are all unique.""",2019-08-29T16:51:00+0000,"{'100032874069420': 'LOVE', '100032735240001': 'LIKE', '100036666335913': 'LOVE', '100037618935622': 'LIKE'}"
296344504553547,466126030908726,"Kubernetes has always been positioned for stateless use cases. But, it seems the folks at Heptio (now VMware) are working on stuff that makes containers applicable for generic use cases.

Developer visibility of k8 deployments for app profiling with Octant. 
https://blogs.vmware.com/cloudnative/2019/08/12/octant-reveals-objects-running-in-kubernetes-clusters/

Persistent storage. 
https://kubernetes.io/docs/tasks/configure-pod-container/configure-persistent-volume-storage/

Monitoring via Operator. 
https://kubernetes.io/docs/concepts/extend-kubernetes/operator/
https://itnext.io/kubernetes-monitoring-with-prometheus-in-15-minutes-8e54d1de2e13

Backup and DR. 
https://github.com/heptio/velero

Security of Internet packages via Admission Control. 
https://github.com/open-policy-agent/gatekeeper (This was a key concern in both P11 and BDO where they want to use airgapped networks)

But is this the future of containers? It seems to be moving towards mirroring VM functionality.",2019-08-29T16:44:03+0000,"{'100032874069420': 'LOVE', '100032910843972': 'LIKE', '100037718469439': 'LIKE', '100032929386640': 'LOVE'}"
296344504553547,462268111294518,#collegeFriday 😜,2019-08-29T10:52:54+0000,"{'100032972164719': 'LIKE', '100033288082985': 'LIKE', '100032910843972': 'LOVE', '100032874069420': 'LOVE', '100040169537993': 'LIKE', '100037681032793': 'LIKE', '100032633731654': 'LIKE', '100036666335913': 'LOVE', '100033107119797': 'LOVE', '100036489856440': 'LIKE', '100032836692530': 'LIKE', '100032969584692': 'LIKE', '100036635437905': 'LOVE', '100036697923726': 'HAHA', '100036705993009': 'LOVE', '100036644347522': 'LOVE', '100032887745112': 'HAHA', '100036418432492': 'LIKE'}"
296344504553547,465867417601254,"Invite your friends to our open house on **Tuesday, September 3, 2019** from 9:00am to 12:00nn at the 10th floor, HR Reception, MDI Corporate Center, BGC, Taguig.

**Click [here](https://sites.google.com/mdi.net.ph/novare-recruitment/) to view job description of open positions.**",2019-08-29T07:17:39+0000,"{'100032930556692': 'LIKE', '100033084863985': 'LIKE', '100033369812370': 'LOVE'}"
296344504553547,465855870935742,"Affordable **CICCHETTI** packed lunch! Order Now! 🤤🍴

For menu/order next week, click the link below ⬇️⬇️⬇️

https://docs.google.com/forms/d/e/1FAIpQLSeGXegSRS75r1BUnpRYWXG0n2D9Nxgb_ah932gm7FTDUH3tOg/viewform?usp=pp_url

***Order Cut-Off: August 30 @ 3PM***",2019-08-29T06:38:28+0000,{}
296344504553547,465229937665002,"One our people engagement group has reached 100 subscribers! Este members! 😋😋😋

Happy 100th Novare Foodies!! 

Join our group! 

#AlwaysHungryAlwaysHappy",2019-08-28T04:23:50+0000,"{'100032930556692': 'HAHA', '100038869462377': 'LIKE', '100033029850068': 'LIKE', '100032874069420': 'LOVE', '100032836692530': 'LIKE', '100039721269421': 'LIKE'}"
296344504553547,465118461009483,"Another good point. The web was original created to have centrally created data and distribute it to many consumers.

In the world of IOT, it is the other way around. Data is created everywhere and moves towards the center.",2019-08-27T23:10:33+0000,"{'100032910843972': 'LIKE', '100039263092396': 'LIKE', '100032878955819': 'LIKE', '100032874069420': 'LIKE', '100032934696538': 'LIKE', '100040017939632': 'LIKE', '100034018894280': 'LIKE', '100033003601979': 'LIKE'}"
296344504553547,465106287677367,Good point that the definition of cloud has changed.,2019-08-27T22:35:02+0000,"{'100032930556692': 'LIKE', '100032878955819': 'LIKE', '100032874069420': 'LIKE', '100040017939632': 'LIKE', '100033003601979': 'LIKE'}"
296344504553547,464536181067711,"Hi **Everyone, **

**Good Morning!**

 Reminder on DTR Deadline of submission. 

Please make sure that you submit your DTR **via Eztech on or before 10AM today.**

Submission: Aug 27, 2019 @ 10AM

Approval: Aug 28, 2019 @ 10AM

Hi **Leads, **

Kindly ensure that all your admins/members will submit their DTRs on time via Eztech unless they are part of the Pilot Team. 

Hi **Pilot Team, **

Please submit your DTRs via EzTech and Thread. 

Thank You!",2019-08-26T23:35:55+0000,{}
296344504553547,462650441256285,https://searchitoperations.techtarget.com/tutorial/Follow-this-Terraform-and-AWS-tutorial-to-create-a-VPC,2019-08-23T22:27:26+0000,"{'100032934696538': 'LIKE', '100032930556692': 'LIKE', '100032910843972': 'LIKE', '100040017939632': 'LIKE'}"
296344504553547,461603001361029,"Affordable** CICCHETTI PACKED LUNCH**🍴🤤🤤🤤

For next week's menu/order, click link below ⬇️⬇️⬇️

https://docs.google.com/forms/d/e/1FAIpQLSdzLgw8tMQE5TjBnrwrPSSIRjLB0_APipigmcbbK0XYnXrd6g/viewform?usp=pp_url

***Cut-off: August 23, Friday @ 11am***",2019-08-23T02:44:33+0000,"{'100036697923726': 'LIKE', '100032815874121': 'LIKE', '100036729406161': 'LIKE'}"
296344504553547,462039221317407,"Hi **Everyone**, 

 Good Morning! T.G.I.F!

Yesterday was the Payroll cut off. Today we will be releasing the reminder on DTR submission. In case you need a guide on generating you DTR from Thread to use the time logs for EzTech, Here's a short video tutorial on how to generate your DTR. 

[https://novare.thread.com.ph/](https://novare.thread.com.ph/)

 Thanks!",2019-08-23T00:41:17+0000,"{'100039551627852': 'LIKE', '100036679203111': 'LIKE', '100032930556692': 'LIKE', '100037681032793': 'LIKE', '100039028868992': 'LIKE', '100033003601979': 'LIKE'}"
296344504553547,462009977986998,No Message,2019-08-22T23:25:02+0000,"{'100032808160803': 'HAHA', '100032886459278': 'HAHA', '100032861050902': 'HAHA', '100039688391102': 'HAHA', '100032633731654': 'LIKE', '100035564049812': 'HAHA', '100039551627852': 'LIKE', '100034148529141': 'HAHA', '100040169299697': 'HAHA', '100032930556692': 'HAHA', '100034848075279': 'HAHA', '100040017939632': 'LIKE', '100032874069420': 'LIKE', '100032934696538': 'HAHA', '100032878955819': 'HAHA', '100032934516545': 'HAHA', '100033070072111': 'HAHA'}"
296344504553547,460500931471236,Happy birthday John Fredrick Santiago! 🎉🎂,2019-08-22T05:00:12+0000,"{'100032956024899': 'LIKE', '100032722762520': 'LIKE', '100032756418413': 'LIKE', '100032636461431': 'LIKE', '100032923027236': 'LIKE', '100036167630574': 'LIKE', '100032761364618': 'LOVE', '100036489856440': 'LIKE', '100032836692530': 'LIKE', '100032999702274': 'LIKE', '100032904078295': 'LIKE', '100032930556692': 'LIKE', '100032968744881': 'LIKE', '100040150759883': 'LIKE', '100032913064162': 'LIKE', '100032828053226': 'LIKE', '100033002732061': 'LIKE', '100032910843972': 'LIKE', '100032876165558': 'LIKE', '100032815874121': 'LIKE'}"
296344504553547,461480748039921,"Our proud Novarians from SEG!!! 🙌🙌🙌

Thank you Ma'am Nicklaus Crispina Arcilla and Sir Shem Ardi San Diego for purchasing our Novare Jacket! Nice!!! Artista look 😍😍😍

#iHeartNovare #iAmNovare",2019-08-22T01:55:25+0000,"{'100034444385085': 'LIKE', '100033003601979': 'LIKE', '100032769467323': 'LIKE', '100033494820389': 'LIKE', '100032887745112': 'LIKE', '100033084863985': 'LIKE', '100032812300565': 'LIKE', '100032636461431': 'LIKE', '100032633731654': 'LIKE', '100039028868992': 'LIKE', '100032930556692': 'LIKE', '100032754074800': 'LIKE', '100032756418413': 'LIKE', '100034018894280': 'LIKE', '100037681032793': 'LIKE', '100032910843972': 'LIKE'}"
296344504553547,460473414807321,"Kudos to Team eRecruitment part of our Novare family deployed at Sun Life, for a successful Sprint Review/Demo last Friday! 

 :-)

Sun Life stakeholders were happy with the Demo, as well as the Scrum Team, for a job well done!

This was capped with celebration & treats from our Sun Life partners filled with lots of Pizza.

Hats off to the team -- collaboration, transparency & cooperation at its finest.

Shem Ardi San Diego Herman Menor Jr. Jann Alec Paguio Dondon Martillano Vanessa Estrada Richard Benedict Villanueva John Carlo San Andres Myron Bob Tingzon 

Thank you to Sir Nel Llanes for joining us as well on the Ceremony, and providing senior leadership & guidance :-) Thanks to Sir Melvin Lopez also for always being a good mentor and bringing together this Team.",2019-08-21T02:54:42+0000,"{'100040017939632': 'LIKE', '100032636461431': 'LIKE', '100036666335913': 'LOVE', '100039070127917': 'LIKE', '100038869462377': 'LOVE', '100035738800974': 'LIKE', '100040169537993': 'LIKE', '100033003601979': 'LIKE', '100035852197986': 'LIKE', '100032999702274': 'LOVE', '100032887745112': 'LOVE', '100032857301124': 'LIKE', '100032876165558': 'LIKE', '100032910843972': 'LIKE', '100032769467323': 'LIKE', '100032930556692': 'LIKE'}"
296344504553547,460828278105168,"Empower Efficiency in style. #NovareTechnologiesTATeam 

📸 by: Rowel Villalobos",2019-08-21T01:04:59+0000,"{'100032861050902': 'LIKE', '100032640691147': 'LIKE', '100032769467323': 'LIKE', '100037618935622': 'LIKE', '100033494820389': 'LIKE', '100037681032793': 'LIKE', '100032878955819': 'LIKE', '100032649611640': 'LOVE', '100037845901154': 'LIKE', '100032636461431': 'LIKE', '100036234738865': 'LIKE', '100039721269421': 'LOVE', '100034018894280': 'LOVE', '100036666335913': 'LOVE', '100032633731654': 'LIKE', '100032930556692': 'LIKE', '100038869462377': 'LOVE', '100032874069420': 'LOVE', '100035738800974': 'LIKE', '100032812300565': 'LIKE', '100034848075279': 'LIKE', '100032910843972': 'LOVE', '100037932253938': 'LIKE', '100040169537993': 'LIKE', '100033003601979': 'LOVE'}"
296344504553547,460554504799212,Ball night on a Tuesday with Sun Life counterparts,2019-08-20T12:35:14+0000,"{'100036234738865': 'LIKE', '100038869462377': 'WOW', '100032836692530': 'LIKE', '100032815874121': 'LIKE', '100032910843972': 'WOW', '100032887745112': 'LIKE', '100032633731654': 'WOW', '100032857301124': 'LIKE'}"
296344504553547,460293568158639,"Our proud Novarians from our Cebu Pac Team!! 

Thank you for purchasing our Novare Jacket! 👌😍

Order na yung wala pa! we are now on our last batch of order kaya wag na pahuli! Just click the below link and place your order: ⬇️⬇️⬇️

[https://docs.google.com/forms/d/1snnKaMeg4kRa13b4GmwluCpFBS3_qq8LU-bH7np9Xq8/edit](https://docs.google.com/forms/d/1snnKaMeg4kRa13b4GmwluCpFBS3_qq8LU-bH7np9Xq8/edit)

#iAMNovare #iHeartNovare",2019-08-20T02:55:37+0000,"{'100033369812370': 'LOVE', '100032934516545': 'LIKE', '100032876165558': 'LIKE', '100032633731654': 'LOVE', '100032930556692': 'LIKE', '100040017939632': 'LIKE', '100032964460951': 'LIKE', '100033005495039': 'LOVE', '100032636461431': 'LIKE', '100032886459278': 'LIKE', '100032910843972': 'LOVE', '100032812300565': 'LIKE', '100032756418413': 'LIKE', '100032836692530': 'LIKE', '100035738800974': 'LIKE'}"
296344504553547,459858114868851,"Let's take a break from Thread! Please be guided everyone! 😊😊😊

Pre-identified Pilot team shall continue using Thread, NT3 and Biometrics/Manual DTR while the rest can only access their Thread account until August 22, 2019. 

Thank You!",2019-08-19T09:04:38+0000,{}
296344504553547,459712958216700,"Thank you for purchasing our first ever Novare jacket Guys! 🥰

Para sa mga wala pa at gusto pang umoder!

You can still place your order by clicking the below link ⬇️

[https://docs.google.com/forms/d/1snnKaMeg4kRa13b4GmwluCpFBS3_qq8LU-bH7np9Xq8/edit](https://docs.google.com/forms/d/1snnKaMeg4kRa13b4GmwluCpFBS3_qq8LU-bH7np9Xq8/edit)

Novare Jacket can save you from your biglaang meeting with client if you are wearing a simple shirt and you want to look presentable! Just wear it at yun na! pogi/ganda points ka na! 😉👌 It can save also your Friday OOTD or make it your everyday OOTD! 😁

Kaya!...Order na guys! 😊👍 sabe nga... Wear our name loud and PROUD!!! 🙌🙌🙌",2019-08-19T06:24:30+0000,"{'100032633731654': 'LIKE', '100037618935622': 'LIKE', '100036644347522': 'WOW', '100037681032793': 'LOVE', '100040017939632': 'LIKE', '100040635225989': 'LIKE', '100032967934947': 'LIKE', '100033084863985': 'LIKE', '100033005495039': 'LIKE', '100033003601979': 'LIKE', '100037845901154': 'LIKE', '100032930556692': 'LIKE', '100032910843972': 'LOVE', '100039028868992': 'WOW'}"
296344504553547,456938438494152,"Teams from different/unrelated projects spending time to help one another on hurdles and challenges is the culture that we are always aiming for. 

#NovareWay

#NovareCulture",2019-08-19T02:08:15+0000,"{'100036234738865': 'LIKE', '100035036167800': 'LIKE', '100036705993009': 'LOVE', '100036489856440': 'LIKE', '100032815874121': 'LIKE', '100032560687664': 'LIKE', '100032876165558': 'LIKE', '100032967934947': 'LIKE', '100032878955819': 'LIKE', '100032769467323': 'LOVE', '100032756418413': 'LIKE', '100032924226920': 'LOVE', '100037618935622': 'LIKE', '100036679203111': 'LIKE', '100036729406161': 'LIKE', '100033005495039': 'LOVE', '100032636461431': 'LIKE', '100036635437905': 'LIKE', '100037101727951': 'LIKE', '100032923357077': 'LIKE', '100032640691147': 'LIKE', '100032910843972': 'LOVE', '100032554938937': 'LIKE', '100036644347522': 'LOVE', '100040169537993': 'LIKE'}"
296344504553547,457315185123144,"NOW SHOWING 🤣🤣🤣

#SiJUDITHkasi #IYKWIM #HappyThursday",2019-08-15T10:45:13+0000,"{'100034444385085': 'HAHA', '100038836072538': 'HAHA', '100032874069420': 'HAHA', '100032741746063': 'HAHA', '100036697923726': 'HAHA', '100034148529141': 'HAHA', '100038869462377': 'HAHA', '100032967934947': 'HAHA', '100037101727951': 'HAHA', '100032886459278': 'SAD', '100032834502761': 'LIKE', '100032640691147': 'LIKE', '100036418432492': 'HAHA', '100032710043264': 'HAHA', '100032924226920': 'HAHA', '100032951194985': 'HAHA', '100036356978105': 'LIKE', '100032930556692': 'HAHA', '100032926207024': 'HAHA', '100033107119797': 'HAHA', '100036679203111': 'HAHA', '100034503210924': 'HAHA', '100033084863985': 'HAHA', '100033369812370': 'HAHA', '100033029850068': 'SAD'}"
296344504553547,457502521771077,Happy Birthday!! alvin joseph valdez  #Platform11neers,2019-08-15T10:18:38+0000,"{'100040169537993': 'LIKE', '100032929386640': 'LIKE', '100032779366610': 'LIKE', '100032887745112': 'LOVE', '100032778736534': 'LOVE', '100030106785215': 'LOVE', '100032735240001': 'LIKE', '100034357512186': 'LOVE', '100032741746063': 'LOVE', '100032836692530': 'LIKE', '100032967934947': 'LOVE', '100032874069420': 'LIKE', '100032910843972': 'LOVE', '100032930556692': 'LOVE', '100032862370779': 'LIKE', '100032636461431': 'LIKE', '100032973514653': 'LOVE'}"
296344504553547,457438321777497,"Affordable** CICCHETTI PACKED LUNCH**🍴

*Sulit sa lasa at bulsa! *😉 **ORDER NOW!!!* ***😉🤤🤤🤤

For next week's menu/order, click link below ⬇️⬇️⬇️

https://docs.google.com/forms/d/e/1FAIpQLScPiOrdCBXe-dU3hih2wOF5V8cOCzuvWgyYEZZz_itq8_ICJA/viewform?usp=pp_url

***Cut-off: August 16, Friday @ 10am***",2019-08-15T06:31:21+0000,"{'100030106785215': 'LIKE', '100036729406161': 'LIKE'}"
296344504553547,457018298486166,"We have something even better for everyone! The Big switch is here!

Things you should know as we change our HMO provider. 

Certificate of Coverage has been shared to your email! Please check. 

Thanks, 

Pat",2019-08-14T13:11:32+0000,"{'100032633731654': 'LIKE', '100036679203111': 'LIKE', '100033005495039': 'LOVE'}"
